,Point.Forecast,Lo.80,Hi.80,Lo.90,Hi.90
Jan-52,1.295844338,0.031011593,2.560677083,-0.327550915,2.919239591
Feb-52,1.300155167,0.03350041,2.566809924,-0.325578613,2.925888947
Mar-52,1.301251361,0.032456485,2.570046237,-0.327229232,2.929731954
Apr-52,1.278379808,0.007766234,2.548993381,-0.352435059,2.909194674
May-52,1.233495242,-0.038935612,2.505926096,-0.399652078,2.866642563
Jun-52,1.256379417,-0.017867307,2.530626141,-0.379098547,2.891857381
Jul-52,1.261864627,-0.014196562,2.537925817,-0.375942178,2.899671433
Aug-52,1.282906306,0.005032049,2.560780563,-0.357227547,2.923040159
Sep-52,1.265779687,-0.013906246,2.54546562,-0.376679427,2.908238801
Oct-52,1.283206464,0.001710239,2.564702688,-0.361576134,2.927989061
Nov-52,1.267299044,-0.016006093,2.550604181,-0.379805267,2.914403355
Dec-52,1.267774764,-0.017337912,2.55288744,-0.381649499,2.917199027
Jan-53,1.307431946,0.020513097,2.594350795,-0.344310515,2.959174407
Feb-53,1.311742775,0.023019114,2.600466436,-0.342316137,2.965801687
Mar-53,1.312838969,0.021996591,2.603681347,-0.343939286,2.969617224
Apr-53,1.289967416,-0.002676632,2.582611464,-0.369123258,2.94905809
May-53,1.24508285,-0.049361527,2.539527228,-0.416318521,2.906484222
Jun-53,1.267967025,-0.028276347,2.564210397,-0.395743331,2.931677381
Jul-53,1.273452235,-0.024588802,2.571493273,-0.3925654,2.93946987
Aug-53,1.294493914,-0.005343466,2.594331294,-0.373829302,2.96281713
Sep-53,1.277367295,-0.024265111,2.578999701,-0.393259811,2.947994402
Oct-53,1.294794072,-0.008632048,2.598220192,-0.378135242,2.967723386
Nov-53,1.278886652,-0.026331877,2.584105181,-0.396343193,2.954116498
Dec-53,1.279362372,-0.027647266,2.58637201,-0.398166337,2.956891081
Jan-54,1.319019554,0.010220101,2.627819007,-0.360806357,2.998845466
Feb-54,1.323330383,0.012742404,2.633918362,-0.358791077,3.005451844
Mar-54,1.324426577,0.011740184,2.63711297,-0.360388168,3.009241323
Apr-54,1.301555024,-0.012916913,2.61602696,-0.385551442,2.98866149
May-54,1.256670458,-0.059585752,2.572926669,-0.432726098,2.946067015
Jun-54,1.279554633,-0.038484586,2.597593853,-0.412130391,2.971239657
Jul-54,1.285039843,-0.034781126,2.604860813,-0.408932032,2.979011718
Aug-54,1.306081522,-0.015519944,2.627682988,-0.390175595,3.00233864
Sep-54,1.288954903,-0.034425811,2.612335617,-0.409585854,2.987495661
Oct-54,1.30638168,-0.018777039,2.631540399,-0.394441123,3.007204483
Nov-54,1.29047426,-0.036461227,2.617409747,-0.412628999,2.99357752
Dec-54,1.29094998,-0.037761043,2.619661003,-0.414432155,2.996332115
Jan-55,1.330607162,0.00012183,2.661092494,-0.377052274,3.038266598
Feb-55,1.334917991,0.002659572,2.66717641,-0.375017178,3.04485316
Mar-55,1.336014185,0.001676635,2.670351735,-0.376589519,3.04861789
Apr-55,1.313142632,-0.022965171,2.649250435,-0.401733168,3.028018431
May-55,1.268258066,-0.069618785,2.606134917,-0.448888282,2.985404415
Jun-55,1.291142241,-0.048502459,2.630786941,-0.428273116,3.010557599
Jul-55,1.296627451,-0.044783903,2.638038806,-0.425055383,3.018310285
Aug-55,1.31766913,-0.025507689,2.66084595,-0.406279654,3.041617914
Sep-55,1.300542511,-0.044398589,2.645483612,-0.425670703,3.026755725
Oct-55,1.317969288,-0.028734914,2.66467349,-0.410506843,3.046445419
Nov-55,1.302061868,-0.046404262,2.650527998,-0.428675672,3.032799409
Dec-55,1.302537588,-0.0476893,2.652764476,-0.430459861,3.035535038
Jan-56,1.34219477,-0.009791712,2.694181253,-0.393061094,3.077450634
Feb-56,1.346505599,-0.007239318,2.700250516,-0.391007191,3.08401839
Mar-56,1.347601793,-0.008203919,2.703407506,-0.392556,3.087759587
Apr-56,1.32473024,-0.032831211,2.682291691,-0.417681018,3.067141498
May-56,1.279845674,-0.07947037,2.639161719,-0.464817581,3.02450893
Jun-56,1.302729849,-0.058339651,2.66379935,-0.444183942,3.049643641
Jul-56,1.30821506,-0.054606762,2.671036881,-0.440947812,3.057377931
Aug-56,1.329256738,-0.035316275,2.693829752,-0.422153764,3.080667241
Sep-56,1.312130119,-0.054192962,2.678453201,-0.44152657,3.065786809
Oct-56,1.329556896,-0.038515133,2.697628925,-0.426344543,3.085458335
Nov-56,1.313649476,-0.056170385,2.683469337,-0.444495281,3.071794234
Dec-56,1.314125196,-0.057441386,2.685691779,-0.446261454,3.074511847
Jan-57,1.353782378,-0.019529819,2.727094576,-0.408844745,3.116409502
Feb-57,1.358093207,-0.016963504,2.733149919,-0.406772975,3.12295939
Mar-57,1.359189401,-0.017910653,2.736289456,-0.408299384,3.126678186
Apr-57,1.336317848,-0.042524152,2.715159848,-0.4334067,3.106042396
May-57,1.291433283,-0.089149576,2.672016141,-0.480525633,3.063392198
Jun-57,1.314317457,-0.068005178,2.696640092,-0.459874437,3.088509352
Jul-57,1.319802668,-0.064258666,2.703864001,-0.456620822,3.096226157
Aug-57,1.340844346,-0.044954612,2.726643305,-0.437809361,3.119498054
Sep-57,1.323717727,-0.063817787,2.711253242,-0.457164825,3.10460028
Oct-57,1.341144504,-0.048126502,2.73041551,-0.441965528,3.124254535
Nov-57,1.325237084,-0.065768352,2.716242521,-0.460099065,3.110573234
Dec-57,1.325712804,-0.067026007,2.718451616,-0.461848107,3.113273716
Jan-58,1.365369986,-0.029101148,2.75984112,-0.424414338,3.155154311
Feb-58,1.369680815,-0.026521594,2.765883225,-0.422325577,3.161687208
Mar-58,1.370777009,-0.027452113,2.769006132,-0.423830641,3.165384659
Apr-58,1.347905456,-0.052052493,2.747863405,-0.448921119,3.144732031
May-58,1.303020891,-0.098664852,2.704706633,-0.496023283,3.102065065
Jun-58,1.325905065,-0.077507441,2.729317571,-0.475355386,3.127165516
Jul-58,1.331390276,-0.073747969,2.73652852,-0.472085136,3.134865688
Aug-58,1.352431955,-0.054431007,2.759294916,-0.453257108,3.158121017
Sep-58,1.335305335,-0.073281325,2.743891996,-0.472596071,3.143206742
Oct-58,1.352732112,-0.057577235,2.763041459,-0.457380339,3.162844563
Nov-58,1.336824693,-0.075206332,2.748855717,-0.475497508,3.149146893
Dec-58,1.337300412,-0.076451285,2.75105211,-0.477230247,3.151831072
Jan-59,1.376957594,-0.038513774,2.792428963,-0.439780239,3.193695428
Feb-59,1.381268424,-0.03592162,2.798458467,-0.437675305,3.200212152
Mar-59,1.382364618,-0.036836278,2.801565513,-0.439160011,3.203889246
Apr-59,1.359493064,-0.061424169,2.780410297,-0.464234461,3.183220589
May-59,1.314608499,-0.108024088,2.737241086,-0.511320659,3.140537656
Jun-59,1.337492673,-0.086854287,2.761839634,-0.490636859,3.165622206
Jul-59,1.342977884,-0.083082474,2.769038241,-0.48735077,3.173306537
Aug-59,1.364019563,-0.06375322,2.791792345,-0.468506965,3.19654609
Sep-59,1.346892943,-0.082591295,2.776377182,-0.487830214,3.181616101
Oct-59,1.36431972,-0.06687501,2.79551445,-0.472598829,3.201238269
Nov-59,1.348412301,-0.084491959,2.781316561,-0.490700407,3.187525008
Dec-59,1.348888021,-0.085724812,2.783500853,-0.492417616,3.190193657
Jan-60,1.388545202,-0.04777525,2.824865655,-0.45495214,3.232042545
Feb-60,1.392856032,-0.04517109,2.830883154,-0.452831798,3.238543861
Mar-60,1.393952226,-0.046070607,2.833975058,-0.454297071,3.242201522
Apr-60,1.371080672,-0.070646599,2.812807943,-0.479356247,3.221517591
May-60,1.326196107,-0.117234665,2.769626878,-0.526427232,3.178819445
Jun-60,1.349080281,-0.096053057,2.794213619,-0.505728278,3.20388884
Jul-60,1.354565492,-0.092269482,2.801400466,-0.502427094,3.211558077
Aug-60,1.375607171,-0.072928513,2.824142854,-0.483568252,3.234782593
Sep-60,1.358480552,-0.091754918,2.808716021,-0.502876523,3.219837626
Oct-60,1.375907328,-0.076027008,2.827841665,-0.487630218,3.239444874
Nov-60,1.359999909,-0.093632379,2.813632196,-0.505716933,3.225716751
Dec-60,1.360475629,-0.094853697,2.815804954,-0.507419338,3.228370596
Jan-61,1.400132811,-0.056892644,2.857158265,-0.469939115,3.270204736
Feb-61,1.40444364,-0.054277038,2.863164318,-0.467804082,3.276691361
Mar-61,1.405539834,-0.055162089,2.866241756,-0.469250787,3.280330454
Apr-61,1.38266828,-0.079726733,2.845063293,-0.494295399,3.259631959
May-61,1.337783715,-0.126303495,2.801870925,-0.541351876,3.216919305
Jun-61,1.36066789,-0.105110627,2.826446406,-0.520638469,3.241974248
Jul-61,1.3661531,-0.101315835,2.833622035,-0.517322888,3.249629087
Aug-61,1.387194779,-0.081963692,2.856353249,-0.498449704,3.272839261
Sep-61,1.37006816,-0.100778965,2.840915284,-0.517743687,3.257880007
Oct-61,1.387494936,-0.085039966,2.860029839,-0.50248315,3.277473022
Nov-61,1.371587517,-0.102634289,2.845809323,-0.520555687,3.26373072
Dec-61,1.372063237,-0.103844603,2.847971076,-0.522243967,3.26637044
Jan-62,1.411720419,-0.065872587,2.889313424,-0.484749672,3.308190509
Feb-62,1.416031248,-0.06324606,2.895308555,-0.482600622,3.314663117
Mar-62,1.417127442,-0.064117277,2.89837216,-0.484029572,3.318284456
Apr-62,1.394255888,-0.088671092,2.877182869,-0.509060286,3.297572062
May-62,1.349371323,-0.135237067,2.833979713,-0.556102916,3.254845562
Jun-62,1.372255498,-0.114033451,2.858544446,-0.535375716,3.279886711
Jul-62,1.377740708,-0.110227953,2.865709369,-0.532046393,3.287527809
Aug-62,1.398782387,-0.090865143,2.888429917,-0.513159519,3.310724292
Sep-62,1.381655768,-0.109669791,2.872981326,-0.532439864,3.2957514
Oct-62,1.399082544,-0.093920205,2.892085294,-0.517165739,3.315330828
Nov-62,1.383175125,-0.111503982,2.877854232,-0.53522474,3.301574989
Dec-62,1.383650845,-0.112703788,2.880005478,-0.536899535,3.304201224
Jan-63,1.423308027,-0.074721305,2.921337358,-0.499391805,3.346007858
Feb-63,1.427618856,-0.072084349,2.927322061,-0.497229369,3.352467081
Mar-63,1.42871505,-0.072942329,2.930372429,-0.49864133,3.35607143
Apr-63,1.405843496,-0.097485803,2.909172796,-0.523658771,3.335345763
May-63,1.360958931,-0.144041475,2.865959337,-0.570688178,3.29260604
Jun-63,1.383843106,-0.122827595,2.890513806,-0.549947803,3.317634014
Jul-63,1.389328316,-0.119011871,2.897668503,-0.546605355,3.325261987
Aug-63,1.410369995,-0.099638872,2.920378862,-0.527705404,3.348445394
Sep-63,1.393243376,-0.118433369,2.904920121,-0.546972721,3.333459473
Oct-63,1.410670152,-0.102673671,2.924013975,-0.531685616,3.353025921
Nov-63,1.394762733,-0.120247372,2.909772837,-0.549731685,3.339257151
Dec-63,1.395238453,-0.12143714,2.911914045,-0.551393595,3.341870501
Jan-64,1.434895635,-0.083444655,2.953235924,-0.513873029,3.383664299
Feb-64,1.439206464,-0.080797735,2.959210663,-0.511697804,3.390110732
Mar-64,1.440302658,-0.081643038,2.962248354,-0.513093495,3.393698811
Apr-64,1.417431104,-0.10617663,2.941038839,-0.538098252,3.37296046
May-64,1.372546539,-0.152722455,2.897815533,-0.585115021,3.330208099
Jun-64,1.395430714,-0.131498765,2.922360193,-0.564362056,3.355223483
Jul-64,1.400915924,-0.127673267,2.929505115,-0.561007062,3.362838911
Aug-64,1.421957603,-0.10829053,2.952205736,-0.542094613,3.386009819
Sep-64,1.404830984,-0.127075324,2.936737292,-0.561349477,3.371011444
Oct-64,1.42225776,-0.111305959,2.95582148,-0.546049964,3.390565485
Nov-64,1.406350341,-0.128870028,2.94157071,-0.56408367,3.376784352
Dec-64,1.406826061,-0.130050199,2.94370232,-0.565733263,3.379385385
Jan-65,1.446483243,-0.092048152,2.985014637,-0.528200424,3.42116691
Feb-65,1.450794072,-0.089391705,2.990979849,-0.526012971,3.427601115
Mar-65,1.451890266,-0.09022486,2.994005392,-0.52739307,3.431173602
Apr-65,1.429018712,-0.114749002,2.972786427,-0.552385698,3.410423123
May-65,1.384134147,-0.161285412,2.929553706,-0.599390383,3.367658678
Jun-65,1.407018322,-0.140052341,2.954088984,-0.578625377,3.39266202
Jul-65,1.412503532,-0.136217495,2.961224559,-0.575258386,3.40026545
Aug-65,1.433545211,-0.116825444,2.983915866,-0.556333982,3.423424404
Sep-65,1.416418592,-0.135600958,2.968438142,-0.575576935,3.408414119
Oct-65,1.433845369,-0.119822346,2.987513083,-0.560265554,3.427956291
Nov-65,1.417937949,-0.137377201,2.973253099,-0.578287435,3.414163333
Dec-65,1.418413669,-0.138548192,2.97537553,-0.579925245,3.416752583
Jan-66,1.458070851,-0.100536997,3.016678699,-0.542380665,3.458522367
Feb-66,1.46238168,-0.097871436,3.022634796,-0.540181514,3.464944874
Mar-66,1.463477874,-0.098692942,3.02564869,-0.541546662,3.46850241
Apr-66,1.440606321,-0.123208043,3.004420684,-0.566527686,3.447740327
May-66,1.395721755,-0.169735444,2.961178954,-0.613520808,3.404964318
Jun-66,1.41860593,-0.148493396,2.985705255,-0.592744279,3.429956139
Jul-66,1.42409114,-0.144649605,2.992831885,-0.589365808,3.437548088
Aug-66,1.445132819,-0.125248641,3.015514279,-0.570429964,3.460695603
Sep-66,1.4280062,-0.144015274,3.000027674,-0.589661518,3.445673918
Oct-66,1.445432977,-0.128227812,3.019093765,-0.574338779,3.465204732
Nov-66,1.429525557,-0.145773849,3.004824963,-0.592349341,3.451400456
Dec-66,1.430001277,-0.146936053,3.006938607,-0.593975874,3.453978428
Jan-67,1.469658459,-0.108916102,3.04823302,-0.556420056,3.495736974
Feb-67,1.473969288,-0.106241816,3.054180392,-0.554209706,3.502148282
Mar-67,1.475065482,-0.107052146,3.05718311,-0.555560509,3.505691473
Apr-67,1.452193929,-0.131558591,3.035946448,-0.580530424,3.484918281
May-67,1.407309363,-0.178077367,2.992696093,-0.627512476,3.442131202
Jun-67,1.430193538,-0.156826724,3.0172138,-0.606724916,3.467111992
Jul-67,1.435678748,-0.152974369,3.024331865,-0.603335453,3.474692949
Aug-67,1.456720427,-0.133564871,3.047005725,-0.584388656,3.49782951
Sep-67,1.439593808,-0.152322999,3.031510616,-0.603609294,3.48279691
Oct-67,1.457020585,-0.136527063,3.050568232,-0.588275678,3.502316848
Nov-67,1.441113165,-0.154064656,3.036290986,-0.606275403,3.488501733
Dec-67,1.441588885,-0.155218444,3.038396214,-0.607891134,3.491068904
Jan-68,1.481246067,-0.117190109,3.079682243,-0.570324554,3.532816688
Feb-68,1.485556896,-0.114507466,3.085621258,-0.568103479,3.539217272
Mar-68,1.48665309,-0.115307065,3.088613246,-0.56944051,3.54274669
Apr-68,1.463781537,-0.13980522,3.067368294,-0.594399784,3.521962857
May-68,1.418896971,-0.186315735,3.024109677,-0.641371232,3.479165175
Jun-68,1.441781146,-0.165056859,3.048619151,-0.620573106,3.504135398
Jul-68,1.447266356,-0.1611963,3.055729012,-0.617173113,3.511705825
Aug-68,1.468308035,-0.141778626,3.078394697,-0.598215822,3.534831893
Sep-68,1.451181416,-0.160528608,3.06289144,-0.617426004,3.519788836
Oct-68,1.468608193,-0.144724552,3.081940938,-0.602081968,3.539298353
Nov-68,1.452700773,-0.162254054,3.067655601,-0.620071308,3.525472854
Dec-68,1.453176493,-0.16339978,3.069752766,-0.621676691,3.528029677
Jan-69,1.492833675,-0.12536341,3.11103076,-0.584099798,3.569767148
Feb-69,1.497144504,-0.12267276,3.116961769,-0.581868447,3.576157455
Mar-69,1.498240698,-0.123462052,3.119943448,-0.583192248,3.579673644
Apr-69,1.475369145,-0.147952262,3.098690551,-0.608141324,3.558879614
May-69,1.430484579,-0.194454859,3.055424018,-0.655102611,3.516071769
Jun-69,1.453368754,-0.173188093,3.079925601,-0.634294358,3.541031866
Jul-69,1.458853964,-0.169319671,3.0870276,-0.630884273,3.548592201
Aug-69,1.479895643,-0.149894162,3.109685448,-0.611916925,3.571708212
Sep-69,1.462769024,-0.168636334,3.094174382,-0.631117084,3.556655133
Oct-69,1.480195801,-0.152824497,3.113216098,-0.61576306,3.576154661
Nov-69,1.464288381,-0.170346243,3.098923006,-0.633742446,3.562319208
Dec-69,1.464764101,-0.17148424,3.101012443,-0.635337909,3.564866111
Jan-70,1.504421283,-0.133440168,3.142282734,-0.59775113,3.606593697
Feb-70,1.508732112,-0.130741842,3.148206066,-0.595509927,3.612974152
Mar-70,1.509828306,-0.131521227,3.15117784,-0.596821013,3.616477625
Apr-70,1.486956753,-0.15600382,3.129917326,-0.621760313,3.595673819
May-70,1.442072187,-0.202498826,3.086643201,-0.668711856,3.552856231
Jun-70,1.464956362,-0.181224495,3.111137219,-0.647893894,3.577806618
Jul-70,1.470441572,-0.177348533,3.118231678,-0.644474132,3.585357277
Aug-70,1.491483251,-0.15791551,3.140882013,-0.625497141,3.608463643
Sep-70,1.474356632,-0.176650195,3.125363459,-0.644687689,3.593400954
Oct-70,1.491783409,-0.160830895,3.144397712,-0.629324086,3.612890904
Nov-70,1.475875989,-0.178345204,3.130097182,-0.647293926,3.599045905
Dec-70,1.476351709,-0.179475789,3.132179207,-0.648879877,3.601583295
Jan-71,1.516008891,-0.141424329,3.173442112,-0.611283617,3.643301399
Feb-71,1.52031972,-0.138718641,3.179358082,-0.609032964,3.649672405
Mar-71,1.521415914,-0.1394885,3.182320329,-0.610331823,3.653163652
Apr-71,1.498544361,-0.163963788,3.161052509,-0.635261747,3.632350468
May-71,1.453659796,-0.210451512,3.117771103,-0.682203945,3.589523536
Jun-71,1.47654397,-0.189169924,3.142257865,-0.661376668,3.614464609
Jul-71,1.482029181,-0.185286731,3.149345092,-0.657947624,3.622005985
Aug-71,1.503070859,-0.1658465,3.171988219,-0.638961381,3.6451031
Sep-71,1.48594424,-0.184574001,3.156462481,-0.65814271,3.630031191
Oct-71,1.503371017,-0.168747541,3.175489575,-0.642769918,3.649511952
Nov-71,1.487463597,-0.186254715,3.16118191,-0.6607306,3.635657795
Dec-71,1.487939317,-0.187378189,3.163256823,-0.662307423,3.638186058
Jan-72,1.527596499,-0.149319642,3.20451264,-0.624702066,3.679895065
Feb-72,1.531907328,-0.14660689,3.210421547,-0.622442348,3.686257005
Mar-72,1.533003522,-0.147367585,3.21337463,-0.623729444,3.689736489
Apr-72,1.510131969,-0.171835861,3.192099799,-0.64865037,3.668914308
May-72,1.465247404,-0.218316599,3.148811406,-0.6955836,3.626078407
Jun-72,1.488131578,-0.197028048,3.173291204,-0.674747386,3.651010542
Jul-72,1.493616789,-0.193137914,3.180371491,-0.671309434,3.658543011
Aug-72,1.514658467,-0.173690766,3.203007701,-0.652314313,3.681631248
Sep-72,1.497531848,-0.192411372,3.187475069,-0.671486793,3.66655049
Oct-72,1.514958625,-0.176578042,3.206495292,-0.656105182,3.686022432
Nov-72,1.499051205,-0.194078367,3.192180778,-0.674057075,3.672159486
Dec-72,1.499526925,-0.195195016,3.194248866,-0.675625137,3.674678988
Jan-73,1.539184107,-0.157129666,3.23549788,-0.63801105,3.716379264
Feb-73,1.543494937,-0.154410134,3.241400007,-0.635742629,3.722732502
Mar-73,1.54459113,-0.155162008,3.244344269,-0.637018404,3.726200665
Apr-73,1.521719577,-0.179623555,3.223062709,-0.661930692,3.705369846
May-73,1.476835012,-0.226097586,3.179767609,-0.708855314,3.662525338
Jun-73,1.499719186,-0.204802349,3.204240722,-0.68801052,3.687448893
Jul-73,1.505204397,-0.200905552,3.211314346,-0.684564016,3.69497281
Aug-73,1.526246076,-0.181451764,3.233943915,-0.665560372,3.718052524
Sep-73,1.509119456,-0.200165752,3.218404665,-0.684724357,3.70296327
Oct-73,1.526546233,-0.184325824,3.23741829,-0.669334279,3.722426745
Nov-73,1.510638814,-0.201819575,3.223097202,-0.687277733,3.70855536
Dec-73,1.511114533,-0.202929669,3.225158736,-0.688837384,3.711066451
Jan-74,1.550771715,-0.164857787,3.266401218,-0.651214913,3.752758343
Feb-74,1.555082545,-0.162131746,3.272296835,-0.648938136,3.759103225
Mar-74,1.556178739,-0.162875126,3.275232603,-0.65020301,3.762560487
Apr-74,1.533307185,-0.187330211,3.253944581,-0.675107004,3.741721375
May-74,1.48842262,-0.233797801,3.21064304,-0.72202336,3.698868599
Jun-74,1.511306794,-0.212496145,3.235109734,-0.701170326,3.723783915
Jul-74,1.516792005,-0.20859295,3.242176959,-0.69771561,3.731299619
Aug-74,1.537833684,-0.189132783,3.264800151,-0.67870378,3.754371147
Sep-74,1.520707065,-0.207840415,3.249254544,-0.697859606,3.739273735
Oct-74,1.538133841,-0.191994151,3.268261833,-0.682461396,3.758729079
Nov-74,1.522226422,-0.209481587,3.25393443,-0.700396744,3.744849588
Dec-74,1.522702142,-0.210585387,3.25598967,-0.701948317,3.7473526
Jan-75,1.562359324,-0.172507231,3.297225878,-0.664317793,3.78903644
Feb-75,1.566670153,-0.169774936,3.303115241,-0.66203299,3.795373295
Mar-75,1.567766347,-0.170510135,3.306042828,-0.663287364,3.798820057
Apr-75,1.544894793,-0.194959013,3.284748599,-0.688183391,3.777972977
May-75,1.500010228,-0.241420415,3.241440871,-0.735091805,3.735112261
Jun-75,1.522894402,-0.220112592,3.265901397,-0.714230856,3.760019661
Jul-75,1.528379613,-0.21620325,3.272962476,-0.71076825,3.767527476
Aug-75,1.549421292,-0.196736957,3.29557954,-0.691748557,3.790591141
Sep-75,1.532294673,-0.215438481,3.280027826,-0.710896545,3.77548589
Oct-75,1.549721449,-0.199586131,3.299029029,-0.695490523,3.794933421
Nov-75,1.53381403,-0.217067499,3.284695558,-0.713418083,3.781046143
Dec-75,1.53428975,-0.218165252,3.286744751,-0.714961894,3.783541393
Jan-76,1.573946932,-0.180081068,3.327974931,-0.677323633,3.825217496
Feb-76,1.578257761,-0.177342764,3.333858286,-0.675031118,3.83154664
Mar-76,1.579353955,-0.178070079,3.336777988,-0.676275373,3.834983282
Apr-76,1.556482401,-0.202512992,3.315477795,-0.701163745,3.814128547
May-76,1.511597836,-0.24896845,3.272164121,-0.748064528,3.7712602
Jun-76,1.534482011,-0.227654701,3.296618722,-0.727195973,3.796159994
Jul-76,1.539967221,-0.223739452,3.303673893,-0.723725786,3.803660228
Aug-76,1.5610089,-0.204267271,3.32628507,-0.704698536,3.826716336
Sep-76,1.543882281,-0.222962926,3.310727488,-0.723838992,3.811603553
Oct-76,1.561309057,-0.207104726,3.32972284,-0.708425461,3.831043575
Nov-76,1.545401638,-0.224580263,3.315383538,-0.726345538,3.817148813
Dec-76,1.545877358,-0.225672203,3.317426919,-0.727881888,3.819636603
Jan-77,1.58553454,-0.187582226,3.358651306,-0.690236192,3.861305271
Feb-77,1.589845369,-0.184838148,3.364528885,-0.687936265,3.867627003
Mar-77,1.590941563,-0.185557862,3.367440988,-0.689170764,3.87105389
Apr-77,1.568070009,-0.209995043,3.346135061,-0.714051778,3.850191797
May-77,1.523185444,-0.256444786,3.302815673,-0.760945227,3.807316115
Jun-77,1.546069619,-0.235125341,3.327264578,-0.740069362,3.832208599
Jul-77,1.551554829,-0.231204414,3.334314072,-0.736591887,3.839701545
Aug-77,1.572596508,-0.211726573,3.356919589,-0.717557373,3.862750389
Sep-77,1.555469889,-0.230416587,3.341356365,-0.736690588,3.847630365
Oct-77,1.572896665,-0.214552763,3.360346094,-0.721269839,3.86706317
Nov-77,1.556989246,-0.232022695,3.346001187,-0.739182722,3.853161213
Dec-77,1.557464966,-0.233109048,3.34803898,-0.740711901,3.855641832
Jan-78,1.597122148,-0.195013501,3.389257797,-0.703059056,3.897303351
Feb-78,1.601432977,-0.192263871,3.395129825,-0.700752004,3.903617957
Mar-78,1.602529171,-0.192976256,3.398034598,-0.701977096,3.907035438
Apr-78,1.579657617,-0.217407925,3.37672316,-0.726851036,3.88616627
May-78,1.534773052,-0.263852174,3.333398278,-0.773737433,3.843283537
Jun-78,1.557657227,-0.242527252,3.357841706,-0.752854538,3.868168991
Jul-78,1.563142437,-0.238600866,3.36488574,-0.749370057,3.875654931
Aug-78,1.584184116,-0.219117584,3.387485816,-0.730328559,3.89869679
Sep-78,1.567057497,-0.237802174,3.371917167,-0.749454811,3.883569805
Oct-78,1.584484273,-0.221932943,3.39090149,-0.734027123,3.90299567
Nov-78,1.568576854,-0.239397485,3.376551192,-0.751933087,3.889086795
Dec-78,1.569052574,-0.240478465,3.378583612,-0.75345537,3.891560518
Jan-79,1.608709756,-0.202377562,3.419797074,-0.715795652,3.933215163
Feb-79,1.613020585,-0.199622593,3.425663763,-0.713481747,3.939522917
Mar-79,1.614116779,-0.200327908,3.428561466,-0.714697765,3.942931323
Apr-79,1.591245225,-0.224754276,3.407244727,-0.739564902,3.922055352
May-79,1.54636066,-0.271193242,3.363914562,-0.786444518,3.879165838
Jun-79,1.569244835,-0.249863053,3.388352723,-0.765554863,3.904044532
Jul-79,1.574730045,-0.245931417,3.395391507,-0.762063643,3.911523733
Aug-79,1.595771724,-0.226442902,3.417986349,-0.743015428,3.934558876
Sep-79,1.578645105,-0.245122274,3.402412484,-0.762134985,3.919425194
Oct-79,1.596071881,-0.229247843,3.421391606,-0.746700622,3.938844385
Nov-79,1.580164462,-0.246707201,3.407036125,-0.764599933,3.924928856
Dec-79,1.580640182,-0.247783014,3.409063377,-0.766115583,3.927395947
Jan-80,1.620297364,-0.20967696,3.450271688,-0.728449253,3.969043981
Feb-80,1.624608193,-0.206916856,3.456133242,-0.726128758,3.975345144
Mar-80,1.625704387,-0.207615348,3.459024122,-0.727336019,3.978744793
Apr-80,1.602832833,-0.232036618,3.437702285,-0.752196612,3.957862279
May-80,1.557948268,-0.278470501,3.394367038,-0.799069705,3.914966241
Jun-80,1.580832443,-0.257135247,3.418800132,-0.778173548,3.939838434
Jul-80,1.586317653,-0.25319856,3.425833867,-0.774675847,3.947311153
Aug-80,1.607359332,-0.233705011,3.448423675,-0.75562117,3.970339834
Sep-80,1.590232713,-0.252379365,3.432844791,-0.774734285,3.955199711
Oct-80,1.60765949,-0.236499931,3.45181891,-0.759293502,3.974612481
Nov-80,1.59175207,-0.253954302,3.437458442,-0.777186412,3.960690552
Dec-80,1.59222779,-0.255025144,3.439480723,-0.778695682,3.963151262
Jan-81,1.631884972,-0.216914134,3.480684078,-0.741022991,4.004792935
Feb-81,1.636195801,-0.21414909,3.486540693,-0.738696156,4.011087758
Mar-81,1.637291995,-0.214840997,3.489424987,-0.739894964,4.014478954
Apr-81,1.614420442,-0.239257362,3.468098245,-0.764749262,3.993590145
May-81,1.569535876,-0.285686355,3.424758108,-0.811616079,3.950687832
Jun-81,1.592420051,-0.264346227,3.449186329,-0.790713666,3.975553768
Jul-81,1.597905261,-0.260404682,3.456215204,-0.787209729,3.983020251
Aug-81,1.61894694,-0.240906288,3.478800168,-0.768148835,4.006042715
Sep-81,1.601820321,-0.259575814,3.463216456,-0.787255753,3.990896395
Oct-81,1.619247098,-0.243691566,3.482185762,-0.771808792,4.010302987
Nov-81,1.603339678,-0.261141139,3.467820495,-0.789695544,3.9963749
Dec-81,1.603815398,-0.262207198,3.469837994,-0.791198675,3.998829471
Jan-82,1.64347258,-0.22409142,3.51103658,-0.753519864,4.040465024
Feb-82,1.647783409,-0.221321623,3.516888441,-0.751186928,4.046753746
Mar-82,1.648879603,-0.22200717,3.519766377,-0.752377574,4.05013678
Apr-82,1.62600805,-0.246418816,3.498434915,-0.777225814,4.029241914
May-82,1.581123484,-0.292843104,3.455090073,-0.824086593,3.986333562
Jun-82,1.604007659,-0.271498285,3.479513603,-0.80317816,4.011193478
Jul-82,1.609492869,-0.267552064,3.486537803,-0.799668221,4.01865396
Aug-82,1.630534548,-0.24804901,3.509118106,-0.780601345,4.041670441
Sep-82,1.613407929,-0.266713889,3.493529747,-0.7997023,4.026518158
